path,variant,seed_label,log_index,loss,grad_norm,learning_rate,entropy,num_tokens,mean_token_accuracy,epoch
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,59,0.08581,0.1706,1.627e-05,0.08202,1674000.0,0.9703,2.235
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,60,0.1233,0.2278,1.479e-05,0.1303,1706000.0,0.9657,2.273
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,61,0.1186,1.298,1.337e-05,0.1401,1738000.0,0.9616,2.311
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,62,0.1351,0.5144,1.201e-05,0.14,1766000.0,0.9569,2.349
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,63,0.08132,0.1388,1.071e-05,0.1052,1795000.0,0.9714,2.387
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,64,0.08023,0.1784,9.477e-06,0.1007,1818000.0,0.9708,2.424
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,65,0.119,0.498,8.313e-06,0.1321,1842000.0,0.964,2.462
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,66,0.09013,0.2859,7.219e-06,0.123,1870000.0,0.9665,2.5
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,67,0.09671,0.3955,6.196e-06,0.1165,1895000.0,0.9619,2.538
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,68,0.09864,0.3288,5.247e-06,0.1062,1926000.0,0.9729,2.576
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,69,0.1376,2.046,4.373e-06,0.1241,1957000.0,0.961,2.614
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,70,0.1379,0.3055,3.575e-06,0.1417,1986000.0,0.958,2.652
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,71,0.132,0.1962,2.854e-06,0.1396,2010000.0,0.9595,2.69
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,72,0.1082,0.6901,2.213e-06,0.1246,2036000.0,0.9583,2.728
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,73,0.1423,0.5915,1.651e-06,0.1388,2060000.0,0.9518,2.766
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,74,0.09267,0.4423,1.17e-06,0.1058,2087000.0,0.967,2.803
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,75,0.1055,0.7448,7.715e-07,0.1324,2119000.0,0.9664,2.841
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,76,0.1153,0.396,4.549e-07,0.1291,2146000.0,0.9674,2.879
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,77,0.1109,0.3647,2.211e-07,0.1133,2174000.0,0.9651,2.917
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,78,0.1101,0.7578,7.068e-08,0.1141,2206000.0,0.9676,2.955
finetune/logs/run_v2_20260812_170423/BD_facts_sql.train.log,BD_facts_sql,unsuffixed,79,0.06688,0.1226,3.765e-09,0.1024,2241000.0,0.9757,2.993
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,1,4.393,4.191,5.294e-05,0.5545,6320.0,0.5966,0.05464
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,2,0.8776,4.319,0.0001,0.734,12660.0,0.8351,0.1093
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,3,0.6657,1.191,9.987e-05,0.5594,19070.0,0.8792,0.1639
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,4,0.3671,1.351,9.958e-05,0.3331,25550.0,0.9225,0.2186
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,5,0.3475,0.9156,9.911e-05,0.3465,31920.0,0.92,0.2732
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,6,0.4653,0.7226,9.847e-05,0.38,38250.0,0.9048,0.3279
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,7,0.5431,0.7337,9.766e-05,0.49,44660.0,0.8952,0.3825
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,8,0.3059,0.5009,9.669e-05,0.2921,50960.0,0.9331,0.4372
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,9,0.3477,0.6256,9.555e-05,0.2796,57370.0,0.9304,0.4918
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,10,0.4398,0.3627,9.425e-05,0.4293,63740.0,0.9073,0.5464
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,11,0.4064,0.5987,9.28e-05,0.3377,70140.0,0.9313,0.6011
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,12,0.3669,0.4227,9.12e-05,0.3724,76510.0,0.9061,0.6557
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,13,0.4505,0.6811,8.946e-05,0.405,82940.0,0.8978,0.7104
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,14,0.2839,0.3204,8.758e-05,0.2645,89320.0,0.931,0.765
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,15,0.3665,0.5,8.556e-05,0.34,95570.0,0.9171,0.8197
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,16,0.2985,0.6014,8.343e-05,0.3215,101900.0,0.9347,0.8743
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,17,0.3309,0.8092,8.117e-05,0.2843,108100.0,0.9376,0.929
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,18,0.435,0.3088,7.881e-05,0.3306,114600.0,0.9205,0.9836
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,19,0.2658,0.3639,7.635e-05,0.2898,120900.0,0.9373,1.038
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,20,0.3353,0.4454,7.38e-05,0.3272,127300.0,0.9305,1.093
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,21,0.2329,0.4607,7.116e-05,0.205,133700.0,0.9408,1.148
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,22,0.2559,0.5864,6.845e-05,0.2507,140000.0,0.9331,1.202
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,23,0.2956,1.295,6.568e-05,0.2747,146300.0,0.9345,1.257
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,24,0.2481,0.7895,6.285e-05,0.2505,152600.0,0.9375,1.311
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,25,0.3221,0.4541,5.997e-05,0.2838,159100.0,0.9253,1.366
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,26,0.2819,1.393,5.706e-05,0.2528,165400.0,0.9296,1.421
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,27,0.246,0.7407,5.413e-05,0.2437,171800.0,0.9438,1.475
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,28,0.2611,0.3551,5.118e-05,0.2579,178200.0,0.9345,1.53
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,29,0.3406,0.7458,4.823e-05,0.3048,184600.0,0.9249,1.585
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,30,0.3336,0.9894,4.528e-05,0.3262,190900.0,0.9224,1.639
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,31,0.2325,0.5449,4.235e-05,0.2266,197300.0,0.9401,1.694
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,32,0.3018,0.3863,3.945e-05,0.2692,203700.0,0.9225,1.749
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,33,0.2868,0.6508,3.658e-05,0.2855,210100.0,0.9274,1.803
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,34,0.3968,1.185,3.377e-05,0.3084,216600.0,0.9165,1.858
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,35,0.3349,0.5778,3.1e-05,0.3051,222900.0,0.9276,1.913
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,36,0.3566,0.893,2.831e-05,0.3199,229200.0,0.9183,1.967
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,37,0.2151,0.6114,2.568e-05,0.2582,235500.0,0.9413,2.022
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,38,0.289,0.4621,2.315e-05,0.2808,241800.0,0.9376,2.077
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,39,0.2458,0.5096,2.071e-05,0.2506,248200.0,0.9357,2.131
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,40,0.1571,0.5486,1.837e-05,0.1679,254500.0,0.949,2.186
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,41,0.2367,0.5401,1.614e-05,0.2284,261000.0,0.9427,2.24
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,42,0.1432,0.8232,1.402e-05,0.1671,267300.0,0.9548,2.295
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,43,0.1734,1.803,1.204e-05,0.1776,273600.0,0.9465,2.35
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,44,0.1872,0.4278,1.018e-05,0.2047,280000.0,0.9551,2.404
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,45,0.2028,1.144,8.468e-06,0.1914,286400.0,0.9452,2.459
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,46,0.1701,1.206,6.897e-06,0.166,292700.0,0.9463,2.514
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,47,0.172,0.7066,5.477e-06,0.1701,299000.0,0.95,2.568
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,48,0.1813,1.719,4.211e-06,0.198,305500.0,0.9502,2.623
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,49,0.1435,1.445,3.106e-06,0.1604,311900.0,0.9597,2.678
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,50,0.2119,0.7379,2.164e-06,0.217,318200.0,0.9472,2.732
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,51,0.1976,0.8684,1.388e-06,0.1761,324700.0,0.9442,2.787
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,52,0.2157,0.4454,7.826e-07,0.2046,331100.0,0.9358,2.842
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,53,0.2075,1.078,3.483e-07,0.2072,337400.0,0.9425,2.896
finetune/logs/run_v2_20260812_170423/B_facts.train.log,B_facts,unsuffixed,54,0.1658,0.3474,8.715e-08,0.1788,343700.0,0.9523,2.951
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,1,4.032,3.014,0.0001,1.15,7366.0,0.5133,0.1236
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,2,1.22,1.612,9.946e-05,1.101,14490.0,0.8003,0.2473
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,3,0.6968,2.091,9.804e-05,0.5967,21530.0,0.8623,0.3709
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,4,0.6401,1.585,9.577e-05,0.5574,28330.0,0.8801,0.4946
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,5,0.7397,2.006,9.268e-05,0.5925,35400.0,0.8583,0.6182
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,6,0.743,1.822,8.882e-05,0.5373,42880.0,0.8777,0.7419
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,7,0.4346,0.6778,8.428e-05,0.3739,49820.0,0.9091,0.8655
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,8,0.4589,1.66,7.912e-05,0.4101,56860.0,0.904,0.9892
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,9,0.4077,1.574,7.344e-05,0.3425,64200.0,0.909,1.111
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,10,0.3872,1.23,6.735e-05,0.3473,71180.0,0.9087,1.235
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,11,0.4227,0.8031,6.094e-05,0.3589,78310.0,0.9054,1.359
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,12,0.3525,0.9323,5.434e-05,0.3329,85140.0,0.9191,1.482
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,13,0.3359,1.087,4.766e-05,0.3166,92580.0,0.9145,1.606
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,14,0.328,1.158,4.103e-05,0.283,99420.0,0.9332,1.73
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,15,0.3402,1.145,3.455e-05,0.2952,106900.0,0.9204,1.853
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,16,0.3245,0.9014,2.835e-05,0.314,113800.0,0.9185,1.977
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,17,0.2338,1.152,2.253e-05,0.2451,120400.0,0.9369,2.099
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,18,0.2712,1.583,1.721e-05,0.2481,127400.0,0.9196,2.223
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,19,0.2677,1.593,1.247e-05,0.255,134900.0,0.9342,2.346
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,20,0.2223,1.644,8.403e-06,0.2194,142200.0,0.9434,2.47
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,21,0.2206,1.592,5.077e-06,0.2124,149300.0,0.9456,2.594
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,22,0.2579,1.971,2.552e-06,0.2572,156400.0,0.9321,2.717
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,23,0.2261,1.499,8.732e-07,0.2218,163400.0,0.9444,2.841
finetune/logs/run_v2_20260812_170423/C_answers.train.log,C_answers,unsuffixed,24,0.2592,2.101,7.147e-08,0.2498,170500.0,0.9278,2.964
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,1,0.5116,0.4811,0.0001,0.06373,78400.0,0.9164,0.1236
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,2,0.02521,0.07095,9.946e-05,0.03595,156800.0,0.9926,0.2473
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,3,0.0008868,0.002673,9.804e-05,0.003709,235100.0,1.0,0.3709
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,4,0.0001456,0.001228,9.577e-05,0.001084,313200.0,1.0,0.4946
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,5,4.742e-05,0.00465,9.268e-05,0.0003937,391400.0,1.0,0.6182
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,6,2.363e-05,0.0008252,8.882e-05,0.0002276,469600.0,1.0,0.7419
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,7,2.013e-05,0.001892,8.428e-05,0.0001904,547800.0,1.0,0.8655
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,8,1.59e-05,0.0002235,7.912e-05,0.0001629,626000.0,1.0,0.9892
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,9,1.311e-05,0.000184,7.344e-05,0.000145,703300.0,1.0,1.111
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,10,1.573e-05,0.0002905,6.735e-05,0.0001564,781500.0,1.0,1.235
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,11,1.971e-05,0.0004029,6.094e-05,0.0001774,859700.0,1.0,1.359
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,12,1.548e-05,0.0001425,5.434e-05,0.000151,938000.0,1.0,1.482
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,13,1.079e-05,0.0004908,4.766e-05,0.000112,1016000.0,1.0,1.606
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,14,8.395e-06,0.0001626,4.103e-05,9.479e-05,1094000.0,1.0,1.73
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,15,1.212e-05,0.0002675,3.455e-05,0.0001183,1173000.0,1.0,1.853
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,16,2.427e-05,0.0001469,2.835e-05,0.0001708,1251000.0,1.0,1.977
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,17,8.084e-06,0.0003061,2.253e-05,9.32e-05,1328000.0,1.0,2.099
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,18,1.088e-05,0.0003335,1.721e-05,0.0001172,1406000.0,1.0,2.223
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,19,8.693e-06,8.5e-05,1.247e-05,9.592e-05,1485000.0,1.0,2.346
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,20,9.343e-06,0.000227,8.403e-06,0.0001043,1563000.0,1.0,2.47
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,21,7.269e-06,0.0001133,5.077e-06,8.181e-05,1641000.0,1.0,2.594
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,22,7.784e-06,0.0001861,2.552e-06,8.231e-05,1719000.0,1.0,2.717
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,23,9.1e-06,0.0002023,8.732e-07,9.786e-05,1798000.0,1.0,2.841
finetune/logs/run_v2_20260812_170423/D_sql.train.log,D_sql,unsuffixed,24,1.075e-05,0.0008152,7.147e-08,0.0001093,1876000.0,1.0,2.964
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,1,0.5108,0.5095,0.0001,0.06316,78400.0,0.9159,0.1236
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,2,0.02485,0.05057,9.946e-05,0.03326,156800.0,0.9926,0.2473
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,3,0.0009219,0.002827,9.804e-05,0.00362,235100.0,1.0,0.3709
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,4,0.0001297,0.002391,9.577e-05,0.001037,313200.0,1.0,0.4946
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,5,4.851e-05,0.003018,9.268e-05,0.0004129,391400.0,1.0,0.6182
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,6,2.651e-05,0.0006116,8.882e-05,0.0002511,469600.0,1.0,0.7419
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,7,2.146e-05,0.001604,8.428e-05,0.0002036,547800.0,1.0,0.8655
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,8,1.673e-05,0.0002342,7.912e-05,0.0001674,626000.0,1.0,0.9892
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,9,1.543e-05,0.0002003,7.344e-05,0.0001637,703300.0,1.0,1.111
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,10,1.688e-05,0.0003327,6.735e-05,0.0001646,781500.0,1.0,1.235
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,11,1.948e-05,0.0004702,6.094e-05,0.0001781,859700.0,1.0,1.359
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,12,1.51e-05,0.0001268,5.434e-05,0.0001508,938000.0,1.0,1.482
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,13,1.138e-05,0.0005106,4.766e-05,0.0001166,1016000.0,1.0,1.606
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,14,8.824e-06,0.0001967,4.103e-05,9.855e-05,1094000.0,1.0,1.73
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,15,1.195e-05,0.0003328,3.455e-05,0.0001178,1173000.0,1.0,1.853
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,16,0.000191,0.000149,2.835e-05,0.0004486,1251000.0,1.0,1.977
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,17,8.673e-06,0.0003625,2.253e-05,9.806e-05,1328000.0,1.0,2.099
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,18,1.084e-05,0.0002579,1.721e-05,0.0001153,1406000.0,1.0,2.223
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,19,8.326e-06,8.761e-05,1.247e-05,9.268e-05,1485000.0,1.0,2.346
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,20,1.059e-05,0.0002015,8.403e-06,0.0001156,1563000.0,1.0,2.47
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,21,7.83e-06,0.0001017,5.077e-06,8.626e-05,1641000.0,1.0,2.594
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,22,9.853e-06,0.0001824,2.552e-06,9.795e-05,1719000.0,1.0,2.717
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,23,9.733e-06,0.0002211,8.732e-07,0.0001048,1798000.0,1.0,2.841
finetune/logs/run_v2_20260813_211033/D_sql_k0.train.log,D_sql_k0,unsuffixed,24,1.118e-05,0.0008699,7.147e-08,0.0001125,1876000.0,1.0,2.964
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,1,0.5121,0.4795,0.0001,0.06317,78400.0,0.915,0.1236
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,2,0.02511,0.05294,9.946e-05,0.03349,156800.0,0.9922,0.2473
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,3,0.0008917,0.003302,9.804e-05,0.003535,235100.0,1.0,0.3709
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,4,0.0001613,0.002713,9.577e-05,0.001119,313200.0,1.0,0.4946
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,5,5.034e-05,0.004778,9.268e-05,0.0004117,391400.0,1.0,0.6182
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,6,2.496e-05,0.0008736,8.882e-05,0.0002366,469600.0,1.0,0.7419
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,7,2.119e-05,0.002272,8.428e-05,0.0001968,547800.0,1.0,0.8655
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,8,1.678e-05,0.0002507,7.912e-05,0.0001669,626000.0,1.0,0.9892
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,9,1.429e-05,0.000218,7.344e-05,0.0001533,703300.0,1.0,1.111
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,10,1.55e-05,0.0003432,6.735e-05,0.0001544,781500.0,1.0,1.235
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,11,1.903e-05,0.0004748,6.094e-05,0.0001714,859700.0,1.0,1.359
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,12,1.453e-05,0.0001168,5.434e-05,0.0001448,938000.0,1.0,1.482
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,13,1.047e-05,0.0005005,4.766e-05,0.0001092,1016000.0,1.0,1.606
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,14,8.048e-06,0.0001853,4.103e-05,9.101e-05,1094000.0,1.0,1.73
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,15,1.142e-05,0.0003416,3.455e-05,0.0001145,1173000.0,1.0,1.853
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,16,3.681e-05,0.0001443,2.835e-05,0.0002087,1251000.0,1.0,1.977
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,17,8.22e-06,0.0002792,2.253e-05,9.316e-05,1328000.0,1.0,2.099
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,18,1.092e-05,0.000279,1.721e-05,0.0001156,1406000.0,1.0,2.223
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,19,8.849e-06,9.467e-05,1.247e-05,9.568e-05,1485000.0,1.0,2.346
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,20,9.064e-06,0.0002334,8.403e-06,0.0001013,1563000.0,1.0,2.47
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,21,7.16e-06,0.0001055,5.077e-06,7.984e-05,1641000.0,1.0,2.594
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,22,7.769e-06,0.0002032,2.552e-06,8.237e-05,1719000.0,1.0,2.717
finetune/logs/run_v2_20260813_211415/D_sql_k5.train.log,D_sql_k5,unsuffixed,23,8.794e-06,0.0001989,8.732e-07,9.512e-05,1798000.0,1.0,2.841
